,TP9,AF7,AF8,TP10,Right AUX,timestamps
3207,-45.410,-42.480,-29.297,-13.672,0.000,1659355788.599
3208,-20.020,-39.062,-30.762,-8.789,0.000,1659355788.603
3209,-16.602,-36.133,-28.809,3.906,0.000,1659355788.607
3210,-37.598,-43.457,-27.832,-3.906,0.000,1659355788.611
3211,-46.875,-47.852,-25.879,-13.672,0.000,1659355788.615
3212,-54.688,-39.551,-21.484,-11.230,0.000,1659355788.619
3213,-52.734,-35.156,-21.484,-8.789,0.000,1659355788.623
3214,-42.969,-34.180,-22.949,0.488,0.000,1659355788.627
3215,-52.246,-43.457,-19.531,3.906,0.000,1659355788.631
3216,-59.082,-43.945,-17.578,-16.602,0.000,1659355788.635
3217,-45.410,-34.180,-19.531,-16.113,0.000,1659355788.639
3218,-42.969,-37.598,-21.973,-10.742,0.000,1659355788.642
3219,-53.223,-40.527,-21.973,-23.438,0.000,1659355788.646
3220,-66.895,-38.574,-24.902,-25.391,0.000,1659355788.650
3221,-58.594,-44.922,-27.832,-18.066,0.000,1659355788.654
3222,-45.898,-47.852,-29.785,-11.230,0.000,1659355788.658
3223,-51.270,-44.922,-30.762,-17.090,0.000,1659355788.662
3224,-51.758,-42.480,-31.250,-28.320,0.000,1659355788.666
3225,-47.852,-38.086,-27.344,-19.043,0.000,1659355788.670
3226,-43.945,-38.574,-26.855,-7.812,0.000,1659355788.673
3227,-37.109,-39.062,-31.738,-5.859,0.000,1659355788.677
3228,-38.574,-38.574,-31.250,-7.324,0.000,1659355788.681
3229,-45.898,-37.598,-24.902,-6.348,0.000,1659355788.685
3230,-35.156,-33.203,-25.391,-0.977,0.000,1659355788.689
3231,-36.133,-38.574,-31.738,-7.324,0.000,1659355788.693
3232,-50.781,-49.316,-35.156,-19.531,0.000,1659355788.697
3233,-45.898,-49.805,-29.785,-18.066,0.000,1659355788.701
3234,-42.969,-43.457,-29.297,-13.184,0.000,1659355788.705
3235,-44.922,-42.480,-32.227,-20.508,0.000,1659355788.709
3236,-41.992,-49.805,-29.297,-17.578,0.000,1659355788.713
3237,-58.594,-47.363,-26.367,-18.066,0.000,1659355788.716
3238,-57.129,-39.062,-32.715,-30.762,0.000,1659355788.720
3239,-36.621,-39.062,-33.203,-22.949,0.000,1659355788.724
3240,-43.945,-45.410,-30.762,-19.531,0.000,1659355788.728
3241,-46.875,-48.828,-34.668,-21.484,0.000,1659355788.732
3242,-46.387,-39.551,-32.715,-30.762,0.000,1659355788.736
3243,-42.480,-34.180,-30.273,-38.086,0.000,1659355788.740
3244,-47.852,-41.016,-39.551,-32.715,0.000,1659355788.744
3245,-56.152,-43.945,-39.062,-35.156,0.000,1659355788.748
3246,-50.781,-39.551,-29.297,-30.762,0.000,1659355788.752
3247,-52.246,-34.668,-29.297,-27.344,0.000,1659355788.756
3248,-47.852,-35.645,-26.367,-26.855,0.000,1659355788.759
3249,-39.551,-33.203,-21.973,-18.066,0.000,1659355788.763
3250,-51.758,-31.250,-24.414,-21.973,0.000,1659355788.767
3251,-52.734,-35.645,-30.273,-30.273,0.000,1659355788.771
3252,-41.992,-36.621,-40.527,-27.832,0.000,1659355788.775
3253,-44.434,-42.480,-45.410,-27.344,0.000,1659355788.779
3254,-57.617,-39.062,-39.062,-31.250,0.000,1659355788.783
3255,-45.410,-31.250,-26.367,-21.484,0.000,1659355788.787
3256,-31.250,-32.227,-24.414,-18.555,0.000,1659355788.791
3257,-29.785,-37.109,-29.785,-19.531,0.000,1659355788.795
3258,-19.043,-37.109,-27.832,-19.043,0.000,1659355788.799
3259,-8.789,-30.273,-21.973,-20.996,0.000,1659355788.803
3260,3.418,-31.250,-24.902,-3.906,0.000,1659355788.806
3261,-2.930,-37.598,-27.344,-7.324,0.000,1659355788.810
3262,-2.441,-29.785,-30.762,-25.879,0.000,1659355788.814
3263,6.348,-25.391,-29.297,-19.043,0.000,1659355788.818
3264,14.160,-30.762,-19.531,-5.859,0.000,1659355788.822
3265,26.367,-28.809,-22.949,-0.977,0.000,1659355788.826
3266,9.277,-22.949,-28.320,-11.230,0.000,1659355788.830
3267,5.371,-23.438,-22.461,-16.602,0.000,1659355788.834
3268,12.695,-25.391,-21.973,-10.254,0.000,1659355788.838
3269,-5.859,-26.855,-27.344,-6.348,0.000,1659355788.842
3270,-24.902,-34.668,-32.227,-16.602,0.000,1659355788.846
3271,-21.973,-39.551,-34.180,-17.090,0.000,1659355788.849
3272,-16.602,-32.227,-30.762,-19.531,0.000,1659355788.853
3273,-26.367,-25.879,-27.832,-20.020,0.000,1659355788.857
3274,-35.156,-28.320,-33.203,-10.254,0.000,1659355788.861
3275,-39.062,-41.504,-39.062,-19.043,0.000,1659355788.865
3276,-33.691,-45.410,-36.133,-27.832,0.000,1659355788.869
3277,-32.227,-32.715,-28.809,-33.203,0.000,1659355788.873
3278,-41.504,-34.180,-30.762,-30.762,0.000,1659355788.877
3279,-44.434,-41.504,-31.738,-21.973,0.000,1659355788.881
3280,-38.086,-37.598,-29.785,-23.438,0.000,1659355788.885
3281,-33.691,-34.180,-32.227,-18.555,0.000,1659355788.889
3282,-26.855,-29.785,-27.344,-13.184,0.000,1659355788.892
3283,-24.414,-38.574,-27.832,-20.508,0.000,1659355788.896
3284,-20.996,-39.551,-38.086,-27.344,0.000,1659355788.900
3285,-9.766,-28.809,-35.645,-28.320,0.000,1659355788.904
3286,11.230,-34.180,-26.855,-23.438,0.000,1659355788.908
3287,7.812,-38.086,-22.949,-13.184,0.000,1659355788.912
3288,-19.043,-35.645,-31.738,-16.602,0.000,1659355788.916
3289,-21.484,-26.855,-32.227,-26.855,0.000,1659355788.920
3290,-14.648,-31.738,-26.367,-15.625,0.000,1659355788.924
3291,-17.578,-37.109,-27.344,-10.742,0.000,1659355788.928
3292,-10.254,-28.320,-26.855,-13.184,0.000,1659355788.932
3293,-6.348,-23.926,-31.738,-8.301,0.000,1659355788.935
3294,-5.859,-31.250,-34.180,-16.113,0.000,1659355788.939
3295,3.906,-43.457,-30.273,-14.648,0.000,1659355788.943
3296,7.812,-43.945,-34.668,-12.207,0.000,1659355788.947
3297,11.719,-37.109,-37.598,-19.043,0.000,1659355788.951
3298,12.207,-34.180,-26.367,-10.254,0.000,1659355788.955
3299,9.766,-32.227,-17.090,-10.742,0.000,1659355788.959
3300,4.883,-39.062,-22.461,-20.996,0.000,1659355788.963
3301,-9.766,-40.039,-27.344,-20.508,0.000,1659355788.967
3302,-14.160,-34.180,-29.785,-15.625,0.000,1659355788.971
3303,-17.090,-32.227,-36.621,-17.090,0.000,1659355788.974
3304,-13.672,-29.297,-35.645,-27.344,0.000,1659355788.978
3305,-1.465,-32.227,-29.297,-22.461,0.000,1659355788.982
3306,0.488,-38.086,-33.203,-20.996,0.000,1659355788.986
3307,4.395,-38.574,-36.133,-17.578,0.000,1659355788.990
3308,4.395,-28.320,-30.762,-9.277,0.000,1659355788.994
3309,-8.301,-30.273,-34.668,-16.113,0.000,1659355788.998
3310,-2.441,-33.203,-34.668,-24.902,0.000,1659355789.002
3311,1.465,-25.879,-26.367,-13.672,0.000,1659355789.006
3312,-4.883,-29.785,-29.297,-3.418,0.000,1659355789.010
3313,-0.488,-37.109,-29.785,-14.648,0.000,1659355789.014
3314,9.277,-34.668,-24.414,-22.461,0.000,1659355789.017
3315,-1.953,-22.461,-19.531,-7.812,0.000,1659355789.021
3316,-16.602,-20.508,-19.531,-8.789,0.000,1659355789.025
3317,-20.020,-27.832,-31.250,-25.391,0.000,1659355789.029
3318,-17.090,-33.691,-39.062,-24.902,0.000,1659355789.033
3319,-21.484,-30.762,-38.574,-14.648,0.000,1659355789.037
3320,-35.156,-26.855,-32.715,-22.461,0.000,1659355789.041
3321,-35.645,-31.250,-25.391,-27.344,0.000,1659355789.045
3322,-38.574,-34.668,-24.414,-26.367,0.000,1659355789.049
3323,-48.828,-33.203,-30.273,-39.551,0.000,1659355789.052
3324,-37.598,-27.344,-26.367,-30.762,0.000,1659355789.056
3325,-24.414,-26.367,-22.949,-23.926,0.000,1659355789.060
3326,-39.062,-28.320,-22.949,-34.180,0.000,1659355789.064
3327,-46.875,-22.461,-18.555,-20.996,0.000,1659355789.068
3328,-37.598,-20.020,-24.414,-12.695,0.000,1659355789.072
3329,-26.367,-16.602,-21.484,-10.254,0.000,1659355789.076
3330,-28.809,-21.973,-20.508,-7.324,0.000,1659355789.080
3331,-37.598,-22.949,-31.738,-24.414,0.000,1659355789.084
3332,-22.949,-15.137,-33.203,-28.320,0.000,1659355789.088
3333,-20.508,-20.508,-30.762,-16.602,0.000,1659355789.091
3334,-32.715,-27.832,-32.227,-15.625,0.000,1659355789.095
3335,-23.438,-23.438,-36.133,-22.461,0.000,1659355789.099
3336,-20.996,-17.090,-35.156,-22.949,0.000,1659355789.103
3337,-19.043,-16.602,-27.344,-15.625,0.000,1659355789.107
3338,-10.254,-21.484,-25.879,-10.742,0.000,1659355789.111
3339,-24.414,-22.949,-27.344,-9.277,0.000,1659355789.115
3340,-26.367,-20.020,-23.926,-13.184,0.000,1659355789.119
3341,-26.855,-27.344,-29.785,-13.672,0.000,1659355789.123
3342,-27.832,-28.809,-33.203,-17.578,0.000,1659355789.127
3343,-12.207,-25.879,-35.156,-20.996,0.000,1659355789.131
3344,-13.184,-25.391,-31.738,-18.555,0.000,1659355789.135
3345,-26.367,-22.461,-28.320,-8.789,0.000,1659355789.138
3346,-40.039,-22.461,-28.320,1.465,0.000,1659355789.142
3347,-51.270,-24.414,-28.320,-8.301,0.000,1659355789.146
3348,-54.199,-27.832,-26.367,-17.090,0.000,1659355789.150
3349,-45.898,-26.855,-25.391,-8.301,0.000,1659355789.154
3350,-40.527,-25.879,-28.809,-12.695,0.000,1659355789.158
3351,-39.551,-35.156,-27.832,-23.438,0.000,1659355789.162
3352,-36.133,-37.109,-25.879,-17.578,0.000,1659355789.166
3353,-50.781,-30.762,-26.855,-15.137,0.000,1659355789.170
3354,-74.707,-28.809,-32.715,-9.766,0.000,1659355789.174
3355,-88.867,-30.273,-26.855,-10.742,0.000,1659355789.178
3356,-88.379,-31.738,-15.137,-14.160,0.000,1659355789.181
3357,-96.680,-33.203,-21.973,-21.484,0.000,1659355789.185
3358,-114.746,-30.273,-28.320,-24.414,0.000,1659355789.189
3359,-105.957,-30.273,-27.832,-20.020,0.000,1659355789.193
3360,-88.867,-32.227,-24.414,-13.184,0.000,1659355789.197
3361,-96.191,-29.785,-24.414,-16.113,0.000,1659355789.201
3362,-100.098,-26.367,-26.367,-26.855,0.000,1659355789.205
3363,-93.750,-20.508,-26.855,-12.695,0.000,1659355789.209
3364,-94.727,-25.391,-24.414,-14.648,0.000,1659355789.213
3365,-108.887,-35.645,-25.879,-33.203,0.000,1659355789.217
3366,-122.559,-29.785,-25.391,-34.668,0.000,1659355789.221
3367,-127.930,-27.832,-29.297,-33.203,0.000,1659355789.224
3368,-131.836,-37.598,-30.762,-22.461,0.000,1659355789.228
3369,-130.371,-35.645,-32.715,-30.273,0.000,1659355789.232
3370,-136.230,-24.902,-34.668,-45.410,0.000,1659355789.236
3371,-130.371,-17.090,-26.367,-32.227,0.000,1659355789.240
3372,-140.137,-20.996,-28.320,-42.480,0.000,1659355789.244
3373,-153.809,-22.949,-28.320,-50.293,0.000,1659355789.248
3374,-156.250,-17.090,-23.926,-56.152,0.000,1659355789.252
3375,-166.504,-20.508,-24.902,-67.871,0.000,1659355789.256
3376,-173.340,-17.578,-21.484,-61.523,0.000,1659355789.260
3377,-191.895,-21.484,-23.926,-74.219,0.000,1659355789.264
3378,-208.496,-20.508,-19.043,-83.984,0.000,1659355789.267
3379,-213.379,-4.395,-14.160,-74.219,0.000,1659355789.271
3380,-198.242,4.395,-14.160,-76.660,0.000,1659355789.275
3381,-210.449,10.742,-13.184,-103.027,0.000,1659355789.279
3382,-231.934,15.625,-10.742,-122.070,0.000,1659355789.283
3383,-223.633,24.414,-6.836,-125.977,0.000,1659355789.287
3384,-212.402,38.574,-10.254,-124.512,0.000,1659355789.291
3385,-210.449,45.898,-9.277,-121.094,0.000,1659355789.295
3386,-220.215,46.875,-2.441,-130.371,0.000,1659355789.299
3387,-218.262,53.223,-2.441,-127.930,0.000,1659355789.303
3388,-211.426,55.176,1.953,-129.883,0.000,1659355789.307
3389,-196.777,52.734,9.766,-131.836,0.000,1659355789.310
3390,-206.055,46.387,2.930,-133.789,0.000,1659355789.314
3391,-224.609,39.062,-1.953,-126.953,0.000,1659355789.318
3392,-199.219,49.805,1.465,-109.863,0.000,1659355789.322
3393,-184.082,54.199,7.812,-116.211,0.000,1659355789.326
3394,-178.711,44.434,9.766,-123.047,0.000,1659355789.330
3395,-165.039,37.598,3.418,-122.559,0.000,1659355789.334
3396,-146.973,41.016,-3.906,-108.887,0.000,1659355789.338
3397,-129.395,39.062,-5.371,-89.355,0.000,1659355789.342
3398,-112.793,36.621,-0.977,-73.730,0.000,1659355789.346
3399,-97.168,28.809,-2.441,-71.777,0.000,1659355789.350
3400,-92.773,13.184,-6.348,-73.730,0.000,1659355789.353
3401,-86.426,6.348,-8.301,-59.082,0.000,1659355789.357
3402,-65.430,-2.930,-6.836,-50.293,0.000,1659355789.361
3403,-58.594,-10.254,-6.348,-46.387,0.000,1659355789.365
3404,-64.941,-3.906,-11.719,-41.992,0.000,1659355789.369
3405,-54.199,-11.230,-20.508,-41.504,0.000,1659355789.373
3406,-42.969,-28.320,-23.926,-34.668,0.000,1659355789.377
3407,-36.621,-31.738,-21.484,-34.668,0.000,1659355789.381
3408,-36.133,-29.297,-26.855,-34.180,0.000,1659355789.385
3409,-24.902,-31.250,-27.832,-19.043,0.000,1659355789.389
3410,-11.230,-41.016,-29.297,-14.648,0.000,1659355789.392
3411,-18.066,-49.805,-36.133,-13.672,0.000,1659355789.396
3412,-32.715,-45.410,-36.133,-12.695,0.000,1659355789.400
3413,-20.996,-42.969,-32.227,-3.418,0.000,1659355789.404
3414,-8.789,-53.711,-31.250,11.719,0.000,1659355789.408
3415,-19.531,-60.547,-32.715,2.930,0.000,1659355789.412
3416,-29.297,-60.059,-41.016,-10.742,0.000,1659355789.416
3417,-20.508,-62.988,-41.016,-9.277,0.000,1659355789.420
3418,0.977,-65.918,-40.039,-0.977,0.000,1659355789.424
3419,13.672,-64.941,-46.875,7.812,0.000,1659355789.427
3420,6.836,-67.383,-46.875,-7.812,0.000,1659355789.432
3421,4.395,-69.824,-50.293,-9.277,0.000,1659355789.435
3422,19.043,-70.312,-45.898,7.812,0.000,1659355789.439
3423,20.020,-64.453,-40.527,16.602,0.000,1659355789.443
3424,5.371,-68.359,-41.992,10.742,0.000,1659355789.447
3425,2.441,-80.566,-49.805,11.719,0.000,1659355789.451
3426,10.742,-76.660,-51.758,20.508,0.000,1659355789.455
3427,11.719,-74.219,-47.852,25.391,0.000,1659355789.459
3428,11.230,-79.590,-54.688,19.043,0.000,1659355789.463
3429,8.789,-82.031,-54.688,17.090,0.000,1659355789.467
3430,28.809,-74.219,-50.293,29.785,0.000,1659355789.470
3431,25.391,-60.059,-55.664,31.738,0.000,1659355789.474
3432,3.906,-65.918,-53.223,29.297,0.000,1659355789.478
3433,16.113,-74.707,-47.852,20.508,0.000,1659355789.482
3434,15.625,-73.242,-44.434,19.531,0.000,1659355789.486
3435,28.809,-72.754,-43.945,28.320,0.000,1659355789.490
3436,30.762,-82.031,-50.293,21.973,0.000,1659355789.494
3437,19.531,-77.148,-48.828,23.926,0.000,1659355789.498
3438,28.320,-71.289,-49.805,23.926,0.000,1659355789.502
3439,29.785,-78.125,-47.852,14.648,0.000,1659355789.506
3440,33.203,-82.031,-45.898,15.137,0.000,1659355789.510
3441,38.086,-89.355,-48.828,13.184,0.000,1659355789.513
3442,46.387,-81.055,-42.969,11.719,0.000,1659355789.517
3443,47.852,-69.336,-42.480,10.742,0.000,1659355789.521
3444,46.387,-74.219,-55.176,16.113,0.000,1659355789.525
3445,48.828,-82.031,-53.223,20.996,0.000,1659355789.529
3446,40.039,-81.055,-43.457,10.742,0.000,1659355789.533
3447,33.691,-70.312,-43.457,13.184,0.000,1659355789.537
3448,62.988,-72.754,-43.457,16.113,0.000,1659355789.541
3449,70.801,-70.801,-39.062,13.184,0.000,1659355789.545
3450,27.344,-65.918,-46.387,7.324,0.000,1659355789.549
3451,8.789,-62.012,-50.293,-1.953,0.000,1659355789.553
3452,24.414,-60.547,-43.945,15.137,0.000,1659355789.557
3453,39.062,-70.801,-44.922,18.555,0.000,1659355789.560
3454,20.020,-64.941,-45.410,-4.883,0.000,1659355789.564
3455,-21.973,-58.105,-45.410,-14.648,0.000,1659355789.568
3456,-11.230,-53.223,-43.457,-7.812,0.000,1659355789.572
3457,20.508,-54.199,-37.109,3.418,0.000,1659355789.576
3458,34.180,-52.734,-34.668,8.789,0.000,1659355789.580
3459,20.508,-47.363,-33.203,8.301,0.000,1659355789.584
3460,7.324,-55.176,-31.738,-0.977,0.000,1659355789.588
3461,27.344,-52.246,-31.738,-10.254,0.000,1659355789.592
3462,40.527,-45.898,-29.297,-7.812,0.000,1659355789.596
3463,25.879,-50.781,-30.762,-8.789,0.000,1659355789.600
3464,7.812,-46.875,-25.391,5.371,0.000,1659355789.603
3465,13.184,-40.527,-25.879,13.184,0.000,1659355789.607
3466,11.719,-43.457,-35.645,-1.953,0.000,1659355789.611
3467,12.207,-43.945,-41.504,-11.230,0.000,1659355789.615
3468,15.625,-48.340,-42.480,-18.555,0.000,1659355789.619
3469,14.160,-50.293,-37.598,-9.277,0.000,1659355789.623
3470,15.137,-44.922,-28.320,3.906,0.000,1659355789.627
3471,18.066,-46.387,-33.203,-1.953,0.000,1659355789.631
3472,22.461,-43.457,-35.156,4.883,0.000,1659355789.635
3473,16.113,-38.574,-24.414,4.883,0.000,1659355789.639
3474,8.789,-42.480,-22.461,-4.883,0.000,1659355789.643
3475,0.488,-48.340,-24.902,-3.906,0.000,1659355789.646
3476,-0.977,-43.945,-34.668,2.441,0.000,1659355789.650
3477,2.930,-28.809,-31.738,-3.418,0.000,1659355789.654
3478,6.348,-25.391,-29.297,-20.020,0.000,1659355789.658
3479,14.160,-29.785,-32.227,-8.789,0.000,1659355789.662
3480,19.531,-30.762,-33.691,-10.254,0.000,1659355789.666
3481,36.133,-34.668,-34.180,-18.066,0.000,1659355789.670
3482,47.852,-40.039,-28.320,-2.441,0.000,1659355789.674
3483,23.926,-37.598,-31.738,-16.113,0.000,1659355789.678
3484,20.020,-37.598,-38.086,-31.738,0.000,1659355789.682
3485,29.785,-38.574,-39.062,-14.160,0.000,1659355789.686
3486,37.598,-33.691,-36.133,-2.441,0.000,1659355789.689
3487,48.340,-40.039,-30.762,7.324,0.000,1659355789.693
3488,31.250,-40.039,-31.250,9.766,0.000,1659355789.697
3489,10.742,-30.762,-35.156,-3.418,0.000,1659355789.701
3490,19.043,-33.203,-32.227,0.000,0.000,1659355789.705
3491,34.180,-34.180,-27.344,4.883,0.000,1659355789.709
3492,34.668,-36.133,-29.297,-7.812,0.000,1659355789.713
3493,16.113,-39.062,-34.668,-19.043,0.000,1659355789.717
3494,7.812,-36.621,-37.598,-12.695,0.000,1659355789.721
3495,29.297,-33.203,-31.738,-5.859,0.000,1659355789.725
3496,25.879,-46.387,-36.133,-15.625,0.000,1659355789.728
3497,12.207,-57.129,-46.875,-21.973,0.000,1659355789.732
3498,8.789,-51.270,-45.898,-20.020,0.000,1659355789.736
3499,-0.488,-48.828,-43.457,-4.883,0.000,1659355789.740
3500,8.789,-42.969,-41.016,6.836,0.000,1659355789.744
3501,19.043,-36.621,-37.598,-3.906,0.000,1659355789.748
3502,13.184,-36.621,-36.621,-13.672,0.000,1659355789.752
3503,1.953,-36.621,-34.180,-10.254,0.000,1659355789.756
3504,10.254,-27.832,-30.762,1.953,0.000,1659355789.760
3505,11.719,-33.203,-34.668,2.441,0.000,1659355789.764
3506,9.766,-45.898,-39.062,-18.066,0.000,1659355789.768
3507,23.438,-38.086,-35.645,-24.902,0.000,1659355789.771
3508,27.344,-33.203,-27.344,-12.695,0.000,1659355789.775
3509,16.602,-43.457,-25.879,-1.953,0.000,1659355789.779
3510,10.254,-44.434,-28.809,0.000,0.000,1659355789.783
3511,7.324,-37.109,-33.203,0.977,0.000,1659355789.787
3512,17.578,-27.832,-29.297,2.441,0.000,1659355789.791
3513,31.738,-30.762,-24.414,-5.859,0.000,1659355789.795
3514,15.625,-41.992,-28.809,-7.324,0.000,1659355789.799
3515,-12.695,-36.621,-28.320,-7.812,0.000,1659355789.803
3516,-8.301,-32.227,-23.926,-11.230,0.000,1659355789.807
3517,6.348,-38.086,-20.508,-10.742,0.000,1659355789.810
3518,-1.465,-38.086,-19.043,-14.648,0.000,1659355789.814
3519,-9.277,-31.738,-23.438,-18.555,0.000,1659355789.818
3520,-4.395,-33.691,-27.832,-13.184,0.000,1659355789.822
3521,-4.883,-50.781,-24.902,-10.742,0.000,1659355789.826
3522,-15.137,-59.082,-21.973,-13.184,0.000,1659355789.830
3523,-27.832,-46.387,-25.879,-18.555,0.000,1659355789.834
3524,-26.855,-39.062,-31.250,-15.137,0.000,1659355789.838
3525,-29.297,-43.457,-27.832,-15.625,0.000,1659355789.842
3526,-41.016,-41.016,-19.043,-16.602,0.000,1659355789.845
3527,-48.828,-40.527,-20.020,-4.395,0.000,1659355789.849
3528,-43.457,-41.504,-26.367,-14.648,0.000,1659355789.854
3529,-43.457,-46.387,-31.250,-20.996,0.000,1659355789.857
3530,-55.176,-51.758,-34.180,-18.555,0.000,1659355789.861
3531,-56.641,-44.922,-28.809,-19.043,0.000,1659355789.865
3532,-50.781,-40.527,-27.344,-5.859,0.000,1659355789.869
3533,-47.363,-43.945,-27.832,5.859,0.000,1659355789.873
3534,-57.129,-46.875,-23.926,-3.418,0.000,1659355789.877
3535,-80.566,-53.223,-23.926,-23.438,0.000,1659355789.881
3536,-79.590,-47.852,-21.973,-30.273,0.000,1659355789.885
3537,-77.148,-38.086,-24.902,-27.344,0.000,1659355789.889
3538,-79.102,-48.340,-32.227,-33.691,0.000,1659355789.892
3539,-71.289,-53.223,-26.367,-32.227,0.000,1659355789.896
3540,-74.707,-56.641,-27.344,-28.809,0.000,1659355789.900
3541,-73.242,-50.781,-32.227,-41.504,0.000,1659355789.904
3542,-72.754,-47.363,-29.785,-53.223,0.000,1659355789.908
3543,-79.102,-55.664,-29.785,-55.664,0.000,1659355789.912
3544,-67.871,-60.059,-23.926,-36.621,0.000,1659355789.916
3545,-67.383,-59.570,-27.832,-31.738,0.000,1659355789.920
3546,-72.266,-57.617,-36.133,-34.668,0.000,1659355789.924
3547,-74.219,-56.641,-30.273,-25.879,0.000,1659355789.928
3548,-77.637,-55.176,-26.855,-22.949,0.000,1659355789.932
3549,-72.266,-48.340,-27.344,-26.367,0.000,1659355789.935
3550,-64.941,-33.203,-20.020,-23.926,0.000,1659355789.939
3551,-73.730,-29.785,-23.438,-10.742,0.000,1659355789.943
3552,-94.238,-52.246,-27.344,3.906,0.000,1659355789.947
3553,-96.191,-59.082,-27.832,-10.742,0.000,1659355789.951
3554,-85.449,-42.480,-20.508,-22.949,0.000,1659355789.955
3555,-91.797,-38.574,-17.090,-16.113,0.000,1659355789.959
3556,-114.258,-43.945,-20.508,-18.555,0.000,1659355789.963
3557,-122.070,-41.016,-25.391,-23.926,0.000,1659355789.967
3558,-107.422,-42.480,-37.598,-19.043,0.000,1659355789.971
3559,-92.285,-41.992,-37.109,-17.090,0.000,1659355789.975
3560,-72.266,-36.621,-29.785,-9.766,0.000,1659355789.978
3561,-49.316,-35.645,-27.344,-12.695,0.000,1659355789.982
3562,-35.156,-32.715,-21.484,-23.438,0.000,1659355789.986
3563,-9.277,-30.762,-18.066,-20.996,0.000,1659355789.990
3564,-7.324,-31.738,-29.297,-19.043,0.000,1659355789.994
3565,-13.672,-38.574,-37.109,-21.484,0.000,1659355789.998
3566,0.977,-44.922,-32.227,-31.250,0.000,1659355790.002
3567,8.789,-44.434,-32.715,-25.391,0.000,1659355790.006
3568,18.555,-34.180,-34.180,-22.461,0.000,1659355790.010
3569,36.621,-27.832,-29.297,-29.297,0.000,1659355790.014
3570,25.391,-32.715,-33.203,-24.902,0.000,1659355790.018
3571,16.113,-30.273,-38.574,-20.996,0.000,1659355790.021
3572,20.996,-27.832,-27.344,-17.090,0.000,1659355790.025
3573,20.996,-35.156,-24.414,-26.367,0.000,1659355790.029
3574,18.555,-40.527,-35.156,-35.645,0.000,1659355790.033
3575,11.719,-37.598,-29.785,-26.855,0.000,1659355790.037
3576,24.414,-27.344,-27.832,-17.578,0.000,1659355790.041
3577,31.738,-29.297,-29.297,-14.648,0.000,1659355790.045
3578,17.090,-40.527,-26.855,-30.762,0.000,1659355790.049
3579,12.695,-36.621,-29.297,-33.203,0.000,1659355790.053
3580,10.254,-39.062,-28.320,-20.996,0.000,1659355790.057
3581,6.348,-48.340,-29.297,-13.184,0.000,1659355790.061
3582,9.277,-49.805,-33.691,-20.996,0.000,1659355790.064
3583,8.301,-56.152,-35.156,-26.855,0.000,1659355790.068
3584,11.230,-50.781,-39.062,-22.461,0.000,1659355790.072
3585,9.766,-38.086,-33.203,-27.344,0.000,1659355790.076
3586,16.602,-42.969,-24.902,-24.414,0.000,1659355790.080
3587,22.949,-44.434,-20.020,-20.508,0.000,1659355790.084
3588,9.766,-41.992,-27.344,-22.949,0.000,1659355790.088
3589,12.207,-46.387,-38.574,-16.113,0.000,1659355790.092
3590,18.555,-49.316,-35.156,-9.277,0.000,1659355790.096
3591,16.602,-49.805,-36.133,-24.414,0.000,1659355790.100
3592,12.695,-47.852,-36.621,-24.902,0.000,1659355790.104
3593,8.301,-47.852,-34.180,-24.414,0.000,1659355790.107
3594,5.371,-43.457,-30.762,-24.902,0.000,1659355790.111
3595,15.137,-45.410,-30.762,-13.184,0.000,1659355790.115
3596,28.320,-40.527,-35.156,-14.160,0.000,1659355790.119
3597,15.625,-30.762,-34.668,-15.625,0.000,1659355790.123
3598,5.859,-42.480,-29.785,-14.160,0.000,1659355790.127
3599,0.488,-44.922,-27.832,-20.508,0.000,1659355790.131
3600,-14.160,-41.016,-33.203,-22.461,0.000,1659355790.135
3601,3.418,-36.621,-32.227,-14.648,0.000,1659355790.139
3602,20.996,-36.133,-26.855,-5.859,0.000,1659355790.143
3603,10.254,-40.527,-23.926,-3.418,0.000,1659355790.146
3604,8.789,-38.086,-25.391,-17.578,0.000,1659355790.150
3605,7.812,-38.574,-27.832,-30.762,0.000,1659355790.154
3606,9.766,-45.898,-25.391,-16.113,0.000,1659355790.158
3607,3.418,-50.293,-31.250,-4.883,0.000,1659355790.162
3608,-4.395,-41.992,-38.086,-20.508,0.000,1659355790.166
3609,-2.930,-39.551,-32.227,-30.273,0.000,1659355790.170
3610,-5.859,-39.062,-23.926,-19.531,0.000,1659355790.174
3611,-11.719,-37.109,-25.879,-15.625,0.000,1659355790.178
3612,-11.719,-40.039,-30.762,-24.414,0.000,1659355790.182
3613,-8.301,-45.410,-27.832,-13.672,0.000,1659355790.186
3614,-12.695,-42.480,-25.391,-4.883,0.000,1659355790.189
3615,-15.137,-31.250,-23.926,-4.883,0.000,1659355790.193
3616,-9.766,-29.785,-27.344,-2.930,0.000,1659355790.197
3617,-1.465,-30.762,-29.297,-12.207,0.000,1659355790.201
3618,-6.836,-21.973,-22.949,-8.301,0.000,1659355790.205
3619,-15.625,-22.461,-24.902,-9.277,0.000,1659355790.209
3620,-20.020,-31.738,-21.973,-11.719,0.000,1659355790.213
3621,-28.320,-33.691,-18.066,-12.695,0.000,1659355790.217
3622,-20.508,-34.668,-22.461,-16.602,0.000,1659355790.220
3623,-11.230,-31.250,-32.227,-18.555,0.000,1659355790.224
3624,-20.020,-35.156,-40.039,-25.391,0.000,1659355790.229
