,TP9,AF7,AF8,TP10,Right AUX,timestamps
4444,9.277,-24.902,-27.344,16.113,0.000,1659356071.908
4445,12.207,-25.879,-24.414,25.391,0.000,1659356071.912
4446,14.160,-23.926,-22.461,32.715,0.000,1659356071.916
4447,14.648,-25.391,-21.973,32.715,0.000,1659356071.920
4448,10.254,-29.297,-26.855,29.297,0.000,1659356071.923
4449,9.766,-26.855,-34.180,22.461,0.000,1659356071.927
4450,15.625,-24.902,-35.645,23.926,0.000,1659356071.931
4451,13.672,-29.297,-33.691,21.484,0.000,1659356071.935
4452,13.672,-28.320,-29.785,22.949,0.000,1659356071.939
4453,20.020,-25.391,-25.391,27.832,0.000,1659356071.943
4454,24.414,-29.297,-24.902,29.297,0.000,1659356071.947
4455,20.020,-31.250,-20.508,28.809,0.000,1659356071.951
4456,22.461,-21.484,-12.207,26.855,0.000,1659356071.955
4457,31.250,-14.160,-13.672,33.691,0.000,1659356071.959
4458,29.297,-21.484,-18.066,32.227,0.000,1659356071.963
4459,19.531,-30.762,-23.438,31.250,0.000,1659356071.966
4460,9.766,-31.738,-31.738,24.414,0.000,1659356071.970
4461,15.625,-26.855,-30.273,15.625,0.000,1659356071.974
4462,21.973,-27.344,-30.762,18.066,0.000,1659356071.978
4463,23.438,-27.344,-34.180,20.508,0.000,1659356071.982
4464,23.438,-22.949,-30.762,20.996,0.000,1659356071.986
4465,17.090,-20.508,-24.414,17.578,0.000,1659356071.990
4466,20.020,-20.508,-20.508,20.020,0.000,1659356071.994
4467,20.996,-23.926,-23.926,12.207,0.000,1659356071.998
4468,12.695,-32.227,-31.250,2.930,0.000,1659356072.002
4469,13.672,-34.668,-32.227,5.371,0.000,1659356072.006
4470,16.602,-38.086,-31.250,4.883,0.000,1659356072.009
4471,8.789,-45.410,-33.691,6.348,0.000,1659356072.013
4472,6.836,-40.527,-35.156,6.836,0.000,1659356072.017
4473,7.812,-33.203,-33.691,7.812,0.000,1659356072.021
4474,8.301,-33.203,-35.156,8.789,0.000,1659356072.025
4475,9.766,-29.297,-36.133,13.184,0.000,1659356072.029
4476,6.348,-28.809,-33.203,13.672,0.000,1659356072.033
4477,1.953,-32.227,-34.180,14.160,0.000,1659356072.037
4478,10.254,-27.344,-34.180,13.184,0.000,1659356072.041
4479,12.207,-29.297,-31.738,8.789,0.000,1659356072.045
4480,9.277,-35.156,-30.273,9.766,0.000,1659356072.048
4481,11.719,-36.133,-27.832,8.789,0.000,1659356072.052
4482,9.766,-37.109,-27.832,17.578,0.000,1659356072.056
4483,9.766,-36.621,-27.344,26.367,0.000,1659356072.060
4484,13.672,-36.621,-26.855,25.879,0.000,1659356072.064
4485,10.742,-39.551,-32.227,24.902,0.000,1659356072.068
4486,2.930,-38.086,-31.738,11.230,0.000,1659356072.072
4487,0.000,-36.133,-30.273,4.883,0.000,1659356072.076
4488,-3.418,-38.574,-31.738,16.602,0.000,1659356072.080
4489,-4.395,-44.434,-30.273,15.137,0.000,1659356072.084
4490,-3.418,-42.480,-30.762,8.301,0.000,1659356072.088
4491,-1.465,-33.691,-27.832,12.207,0.000,1659356072.091
4492,2.441,-31.738,-24.902,12.695,0.000,1659356072.095
4493,9.766,-36.621,-27.832,17.090,0.000,1659356072.099
4494,4.395,-42.969,-31.738,22.949,0.000,1659356072.103
4495,-4.883,-43.457,-28.320,11.230,0.000,1659356072.107
4496,1.953,-35.645,-25.391,8.301,0.000,1659356072.111
4497,11.230,-34.180,-24.414,17.090,0.000,1659356072.115
4498,10.742,-33.203,-24.902,14.160,0.000,1659356072.119
4499,3.906,-30.273,-27.344,9.766,0.000,1659356072.123
4500,8.301,-30.762,-27.344,16.113,0.000,1659356072.127
4501,11.230,-34.180,-28.809,15.625,0.000,1659356072.131
4502,7.812,-37.598,-28.809,20.508,0.000,1659356072.135
4503,8.301,-35.156,-29.297,22.949,0.000,1659356072.138
4504,9.277,-35.645,-33.691,14.648,0.000,1659356072.142
4505,10.254,-34.180,-28.809,14.160,0.000,1659356072.146
4506,11.230,-34.180,-22.461,15.625,0.000,1659356072.150
4507,12.207,-34.668,-27.344,9.766,0.000,1659356072.154
4508,14.160,-28.809,-32.227,10.254,0.000,1659356072.158
4509,11.230,-30.273,-36.133,19.531,0.000,1659356072.162
4510,10.254,-28.809,-31.738,12.695,0.000,1659356072.166
4511,6.836,-30.762,-32.715,6.836,0.000,1659356072.170
4512,7.324,-30.273,-37.109,15.625,0.000,1659356072.174
4513,11.719,-22.949,-36.621,16.602,0.000,1659356072.178
4514,8.301,-25.879,-35.645,14.648,0.000,1659356072.181
4515,7.324,-28.320,-30.273,13.184,0.000,1659356072.185
4516,3.906,-31.250,-30.273,9.277,0.000,1659356072.189
4517,8.789,-32.715,-33.203,13.184,0.000,1659356072.193
4518,16.602,-33.691,-34.180,17.090,0.000,1659356072.197
4519,11.230,-40.527,-36.621,8.301,0.000,1659356072.201
4520,8.301,-45.898,-36.621,16.602,0.000,1659356072.205
4521,10.742,-42.969,-33.203,26.855,0.000,1659356072.209
4522,19.043,-34.668,-25.391,29.297,0.000,1659356072.213
4523,20.508,-37.109,-22.461,28.320,0.000,1659356072.216
4524,17.578,-39.062,-28.320,21.973,0.000,1659356072.221
4525,12.207,-41.016,-32.227,24.902,0.000,1659356072.224
4526,14.648,-40.039,-30.273,24.902,0.000,1659356072.228
4527,20.996,-41.016,-30.273,18.555,0.000,1659356072.232
4528,16.602,-42.480,-32.715,15.625,0.000,1659356072.236
4529,12.695,-35.156,-31.250,19.531,0.000,1659356072.240
4530,13.672,-38.086,-32.715,19.531,0.000,1659356072.244
4531,13.672,-45.410,-34.668,19.531,0.000,1659356072.248
4532,13.184,-50.293,-38.086,23.926,0.000,1659356072.252
4533,12.207,-50.781,-39.062,18.066,0.000,1659356072.256
4534,17.578,-43.945,-34.180,12.695,0.000,1659356072.259
4535,30.273,-46.875,-33.691,15.625,0.000,1659356072.263
4536,36.133,-45.898,-32.227,22.461,0.000,1659356072.267
4537,26.855,-41.504,-29.297,25.879,0.000,1659356072.271
4538,18.066,-46.387,-26.367,25.391,0.000,1659356072.275
4539,14.160,-45.898,-28.320,30.762,0.000,1659356072.279
4540,9.766,-45.898,-31.738,28.320,0.000,1659356072.283
4541,4.395,-49.316,-30.762,20.996,0.000,1659356072.287
4542,2.930,-42.480,-27.344,22.949,0.000,1659356072.291
4543,7.812,-41.504,-23.926,26.855,0.000,1659356072.295
4544,9.766,-41.016,-21.484,31.738,0.000,1659356072.299
4545,11.719,-35.645,-16.113,30.273,0.000,1659356072.302
4546,16.602,-34.180,-7.324,28.809,0.000,1659356072.306
4547,16.113,-33.691,-11.719,26.367,0.000,1659356072.310
4548,12.207,-36.133,-15.625,21.484,0.000,1659356072.314
4549,6.836,-35.645,-15.137,18.555,0.000,1659356072.318
4550,0.000,-34.180,-13.672,19.043,0.000,1659356072.322
4551,-2.441,-32.715,-15.625,14.648,0.000,1659356072.326
4552,3.418,-31.738,-16.602,17.090,0.000,1659356072.330
4553,6.348,-30.762,-18.555,16.113,0.000,1659356072.334
4554,0.977,-33.691,-25.391,6.348,0.000,1659356072.338
4555,-0.977,-34.668,-22.461,9.766,0.000,1659356072.342
4556,-2.441,-31.738,-21.484,6.836,0.000,1659356072.345
4557,-1.465,-30.762,-24.902,7.324,0.000,1659356072.349
4558,-2.930,-35.645,-25.391,11.230,0.000,1659356072.353
4559,-1.465,-37.109,-24.414,8.301,0.000,1659356072.357
4560,2.441,-32.227,-24.902,12.695,0.000,1659356072.361
4561,6.836,-35.645,-25.879,20.996,0.000,1659356072.365
4562,7.812,-39.551,-26.367,18.066,0.000,1659356072.369
4563,6.836,-31.250,-24.414,14.648,0.000,1659356072.373
4564,5.859,-26.855,-23.438,23.438,0.000,1659356072.377
4565,11.230,-31.738,-25.879,28.320,0.000,1659356072.381
4566,17.578,-37.109,-19.531,31.738,0.000,1659356072.384
4567,13.672,-34.668,-19.531,31.250,0.000,1659356072.388
4568,14.648,-24.902,-21.484,27.832,0.000,1659356072.392
4569,26.367,-21.484,-22.461,32.715,0.000,1659356072.396
4570,29.297,-26.367,-26.855,32.227,0.000,1659356072.400
4571,22.461,-26.855,-29.297,27.344,0.000,1659356072.404
4572,22.949,-21.973,-30.273,24.902,0.000,1659356072.408
4573,23.926,-25.879,-31.250,20.996,0.000,1659356072.412
4574,20.508,-31.738,-36.133,20.508,0.000,1659356072.416
4575,15.625,-30.762,-38.574,23.926,0.000,1659356072.420
4576,14.648,-28.809,-39.551,19.531,0.000,1659356072.424
4577,17.578,-23.438,-38.574,20.020,0.000,1659356072.427
4578,15.137,-25.879,-35.156,35.156,0.000,1659356072.431
4579,9.277,-23.926,-37.109,33.203,0.000,1659356072.435
4580,9.277,-20.996,-41.504,20.996,0.000,1659356072.439
4581,7.324,-30.273,-41.504,17.578,0.000,1659356072.443
4582,11.719,-31.250,-36.133,21.973,0.000,1659356072.447
4583,19.043,-26.367,-35.645,27.832,0.000,1659356072.451
4584,19.043,-26.855,-28.320,21.973,0.000,1659356072.455
4585,14.160,-27.832,-25.391,27.344,0.000,1659356072.459
4586,9.766,-31.738,-32.227,27.832,0.000,1659356072.463
4587,9.277,-32.227,-32.227,25.391,0.000,1659356072.466
4588,13.184,-28.320,-31.250,30.762,0.000,1659356072.470
4589,11.230,-29.297,-30.762,27.344,0.000,1659356072.474
4590,9.277,-27.832,-29.785,29.297,0.000,1659356072.478
4591,9.766,-28.809,-27.832,29.785,0.000,1659356072.482
4592,2.930,-33.691,-33.203,24.414,0.000,1659356072.486
4593,-3.906,-31.738,-37.109,20.996,0.000,1659356072.490
4594,-2.441,-29.785,-32.715,17.090,0.000,1659356072.494
4595,0.977,-32.715,-30.762,15.137,0.000,1659356072.498
4596,0.977,-36.133,-25.879,21.484,0.000,1659356072.502
4597,0.488,-36.133,-24.414,12.695,0.000,1659356072.506
4598,-0.488,-34.180,-25.879,12.207,0.000,1659356072.509
4599,-4.395,-37.109,-25.391,17.090,0.000,1659356072.513
4600,-9.277,-45.410,-28.809,11.719,0.000,1659356072.517
4601,-10.742,-45.410,-26.855,10.254,0.000,1659356072.521
4602,-10.254,-39.062,-24.902,13.184,0.000,1659356072.525
4603,-16.602,-41.992,-30.762,2.930,0.000,1659356072.529
4604,-15.625,-42.480,-28.809,1.953,0.000,1659356072.533
4605,-13.672,-41.504,-26.855,8.789,0.000,1659356072.537
4606,-13.672,-38.574,-25.879,8.301,0.000,1659356072.541
4607,-12.207,-41.016,-29.297,5.859,0.000,1659356072.545
4608,0.000,-42.969,-30.762,10.254,0.000,1659356072.549
4609,0.000,-41.016,-29.785,13.184,0.000,1659356072.552
4610,0.000,-44.434,-37.109,3.906,0.000,1659356072.556
4611,0.000,-44.922,-42.969,0.488,0.000,1659356072.560
4612,0.000,-39.062,-36.621,4.395,0.000,1659356072.564
4613,0.000,-30.273,-29.297,9.277,0.000,1659356072.568
4614,0.000,-27.832,-29.297,4.883,0.000,1659356072.572
4615,0.000,-27.344,-24.902,5.371,0.000,1659356072.576
4616,0.000,-27.344,-23.926,18.555,0.000,1659356072.580
4617,0.000,-21.973,-25.391,24.902,0.000,1659356072.584
4618,0.000,-18.066,-25.391,11.719,0.000,1659356072.588
4619,0.000,-21.973,-25.879,3.906,0.000,1659356072.591
4620,-6.348,-20.508,-25.879,12.695,0.000,1659356072.595
4621,-6.836,-20.996,-28.320,12.695,0.000,1659356072.599
4622,-10.254,-25.391,-31.738,-0.488,0.000,1659356072.603
4623,-9.766,-22.461,-28.320,3.418,0.000,1659356072.607
4624,-7.324,-21.484,-25.391,10.742,0.000,1659356072.611
4625,-3.906,-29.785,-25.879,14.160,0.000,1659356072.615
4626,-10.254,-33.203,-29.297,14.648,0.000,1659356072.619
4627,-9.766,-29.297,-26.855,16.602,0.000,1659356072.623
4628,-0.488,-29.785,-19.043,25.391,0.000,1659356072.627
4629,2.930,-29.785,-16.113,25.879,0.000,1659356072.631
4630,2.930,-27.344,-17.090,21.973,0.000,1659356072.634
4631,0.977,-33.203,-21.484,15.625,0.000,1659356072.638
4632,-3.418,-41.504,-20.996,15.137,0.000,1659356072.642
4633,-9.277,-48.828,-20.020,15.625,0.000,1659356072.646
4634,-6.348,-44.922,-25.879,15.137,0.000,1659356072.650
4635,-3.906,-38.086,-29.297,15.137,0.000,1659356072.654
4636,-4.395,-32.715,-25.879,11.719,0.000,1659356072.658
4637,-2.441,-26.855,-24.902,13.184,0.000,1659356072.662
4638,-0.488,-25.879,-29.785,13.184,0.000,1659356072.666
4639,-1.465,-30.762,-31.738,11.719,0.000,1659356072.670
4640,-8.301,-35.645,-34.180,7.324,0.000,1659356072.673
4641,-6.836,-32.227,-31.738,1.465,0.000,1659356072.677
4642,-4.395,-29.785,-27.832,3.418,0.000,1659356072.681
4643,-5.859,-39.551,-29.785,6.348,0.000,1659356072.685
4644,-9.766,-42.480,-32.715,3.906,0.000,1659356072.689
4645,-14.160,-32.715,-35.156,5.371,0.000,1659356072.693
4646,-9.277,-30.273,-31.738,13.184,0.000,1659356072.697
4647,-8.789,-34.180,-30.273,7.812,0.000,1659356072.701
4648,-5.371,-34.180,-30.273,-1.465,0.000,1659356072.705
4649,-1.953,-35.156,-32.715,-6.348,0.000,1659356072.709
4650,-1.953,-36.133,-33.203,3.906,0.000,1659356072.713
4651,-4.883,-41.504,-32.227,16.113,0.000,1659356072.716
4652,-7.812,-43.457,-35.156,7.324,0.000,1659356072.720
4653,-9.277,-38.086,-36.133,4.395,0.000,1659356072.724
4654,-11.230,-38.086,-34.668,7.812,0.000,1659356072.728
4655,-7.324,-35.156,-31.738,13.184,0.000,1659356072.732
4656,-3.418,-32.715,-27.344,21.973,0.000,1659356072.736
4657,-13.184,-39.062,-30.273,19.043,0.000,1659356072.740
4658,-20.508,-38.574,-31.738,18.555,0.000,1659356072.744
4659,-14.648,-35.645,-27.344,26.367,0.000,1659356072.748
4660,-4.883,-38.086,-23.926,30.273,0.000,1659356072.752
4661,-4.883,-45.410,-25.391,23.438,0.000,1659356072.756
4662,-1.953,-46.387,-27.344,26.367,0.000,1659356072.759
4663,5.371,-41.504,-24.414,34.668,0.000,1659356072.763
4664,-0.488,-41.504,-23.438,35.156,0.000,1659356072.767
4665,-3.906,-41.504,-26.855,30.273,0.000,1659356072.771
4666,0.977,-35.645,-27.344,26.855,0.000,1659356072.775
4667,8.301,-32.715,-25.879,30.762,0.000,1659356072.779
4668,12.695,-31.250,-29.297,39.062,0.000,1659356072.783
4669,9.766,-32.715,-30.273,38.086,0.000,1659356072.787
4670,4.883,-33.691,-28.809,22.461,0.000,1659356072.791
4671,4.883,-26.855,-27.344,24.902,0.000,1659356072.795
4672,3.418,-26.367,-24.414,31.250,0.000,1659356072.798
4673,2.441,-29.785,-22.461,21.973,0.000,1659356072.802
4674,-0.977,-35.645,-27.344,23.926,0.000,1659356072.806
4675,-1.465,-39.551,-29.297,23.926,0.000,1659356072.810
4676,-0.488,-36.133,-25.879,20.020,0.000,1659356072.814
4677,4.395,-34.668,-22.949,22.949,0.000,1659356072.818
4678,5.371,-31.738,-19.043,24.414,0.000,1659356072.822
4679,1.953,-31.738,-17.578,22.949,0.000,1659356072.826
4680,5.371,-33.203,-19.531,21.484,0.000,1659356072.830
4681,1.465,-36.621,-20.996,20.508,0.000,1659356072.834
4682,1.465,-34.668,-22.949,18.066,0.000,1659356072.838
4683,0.977,-30.762,-21.973,18.555,0.000,1659356072.841
4684,-3.418,-35.156,-23.438,17.578,0.000,1659356072.845
4685,-4.395,-39.062,-26.367,16.602,0.000,1659356072.849
4686,-9.766,-39.062,-27.832,9.766,0.000,1659356072.853
4687,-13.184,-37.598,-34.668,0.000,0.000,1659356072.857
4688,-8.789,-33.203,-36.621,0.488,0.000,1659356072.861
4689,1.465,-31.250,-35.645,0.977,0.000,1659356072.865
4690,2.441,-29.297,-34.668,3.418,0.000,1659356072.869
4691,-7.324,-30.762,-33.691,7.324,0.000,1659356072.873
4692,-5.371,-28.809,-33.691,12.695,0.000,1659356072.877
4693,-0.977,-27.832,-31.738,12.207,0.000,1659356072.881
4694,-0.977,-26.367,-31.250,12.207,0.000,1659356072.884
4695,-4.883,-24.902,-32.715,15.625,0.000,1659356072.888
4696,-3.906,-30.273,-35.645,16.602,0.000,1659356072.892
4697,3.906,-30.273,-34.180,20.508,0.000,1659356072.896
4698,5.859,-26.367,-31.250,22.949,0.000,1659356072.900
4699,3.906,-19.531,-30.273,20.020,0.000,1659356072.904
4700,0.977,-17.578,-28.320,17.090,0.000,1659356072.908
4701,-4.883,-21.973,-30.273,14.648,0.000,1659356072.912
4702,-5.859,-20.996,-34.180,6.348,0.000,1659356072.916
4703,-3.906,-26.367,-35.156,8.301,0.000,1659356072.919
4704,-7.812,-29.785,-32.227,11.719,0.000,1659356072.924
4705,-9.277,-21.973,-32.715,12.207,0.000,1659356072.927
4706,-9.766,-18.555,-30.273,12.695,0.000,1659356072.931
4707,-8.789,-23.926,-29.785,17.578,0.000,1659356072.935
4708,-5.859,-21.484,-33.203,20.996,0.000,1659356072.939
4709,-3.418,-20.996,-38.086,16.602,0.000,1659356072.943
4710,1.465,-20.508,-41.016,12.695,0.000,1659356072.947
4711,-1.465,-18.555,-36.621,17.578,0.000,1659356072.951
4712,-6.348,-25.391,-41.016,18.066,0.000,1659356072.955
4713,-5.859,-23.438,-41.992,21.973,0.000,1659356072.959
4714,0.488,-15.137,-34.180,27.344,0.000,1659356072.962
4715,1.953,-20.020,-36.133,28.809,0.000,1659356072.966
4716,-3.906,-25.391,-33.691,22.949,0.000,1659356072.970
4717,-7.812,-24.902,-30.273,15.137,0.000,1659356072.974
4718,-5.859,-22.949,-30.273,15.625,0.000,1659356072.978
4719,-1.465,-21.484,-25.879,12.695,0.000,1659356072.982
4720,-1.465,-26.855,-27.344,13.184,0.000,1659356072.986
4721,-4.883,-27.832,-36.133,7.324,0.000,1659356072.990
4722,-2.930,-22.461,-35.156,2.441,0.000,1659356072.994
4723,0.000,-23.438,-34.668,11.719,0.000,1659356072.998
4724,-5.859,-33.203,-39.062,13.184,0.000,1659356073.002
4725,-15.625,-33.203,-36.621,8.301,0.000,1659356073.005
4726,-12.207,-27.344,-32.227,3.906,0.000,1659356073.009
4727,2.930,-28.320,-29.785,1.953,0.000,1659356073.013
4728,2.930,-29.785,-31.250,1.953,0.000,1659356073.017
4729,5.859,-28.320,-30.273,5.371,0.000,1659356073.021
4730,12.207,-23.926,-31.738,9.766,0.000,1659356073.025
4731,16.113,-20.508,-36.133,14.160,0.000,1659356073.029
4732,19.531,-30.273,-37.598,17.578,0.000,1659356073.033
4733,23.438,-34.668,-34.180,11.230,0.000,1659356073.037
4734,24.902,-26.855,-33.203,2.441,0.000,1659356073.041
4735,17.578,-29.785,-30.273,-0.488,0.000,1659356073.045
4736,14.160,-30.762,-23.438,0.977,0.000,1659356073.048
4737,11.719,-28.320,-24.414,-5.371,0.000,1659356073.052
4738,6.348,-32.227,-31.250,-4.395,0.000,1659356073.056
4739,8.789,-25.879,-32.227,3.418,0.000,1659356073.060
4740,7.324,-21.484,-32.715,3.906,0.000,1659356073.064
4741,1.953,-26.367,-36.621,2.930,0.000,1659356073.068
4742,0.000,-30.762,-35.156,-0.977,0.000,1659356073.072
4743,4.395,-25.879,-33.691,0.977,0.000,1659356073.076
4744,9.277,-22.949,-35.156,8.301,0.000,1659356073.080
4745,15.137,-26.855,-33.203,14.648,0.000,1659356073.084
4746,15.625,-20.996,-28.809,18.555,0.000,1659356073.088
4747,14.160,-18.555,-31.738,11.719,0.000,1659356073.091
4748,17.578,-21.484,-33.691,8.789,0.000,1659356073.095
4749,15.137,-24.902,-32.227,10.254,0.000,1659356073.099
4750,10.254,-30.762,-32.715,8.789,0.000,1659356073.103
4751,5.371,-27.832,-29.785,9.277,0.000,1659356073.107
4752,1.953,-22.949,-28.320,9.766,0.000,1659356073.111
4753,6.348,-21.484,-23.438,12.207,0.000,1659356073.115
4754,9.766,-20.996,-20.508,14.648,0.000,1659356073.119
4755,6.348,-22.949,-29.785,10.254,0.000,1659356073.123
4756,11.719,-25.391,-38.574,10.742,0.000,1659356073.127
4757,20.020,-24.414,-38.574,12.695,0.000,1659356073.130
4758,22.461,-26.855,-35.645,18.066,0.000,1659356073.134
4759,16.113,-23.926,-33.691,16.602,0.000,1659356073.138
4760,8.789,-16.602,-34.180,6.348,0.000,1659356073.142
4761,10.742,-18.066,-29.297,14.160,0.000,1659356073.146
4762,5.371,-22.461,-23.438,25.879,0.000,1659356073.150
4763,-5.859,-23.438,-24.414,28.809,0.000,1659356073.154
4764,-9.766,-23.438,-32.227,19.043,0.000,1659356073.158
4765,-3.418,-26.855,-32.715,14.160,0.000,1659356073.162
4766,-2.441,-33.203,-33.203,15.625,0.000,1659356073.166
4767,-3.418,-31.250,-33.203,10.742,0.000,1659356073.170
4768,0.977,-24.902,-28.320,10.254,0.000,1659356073.173
4769,6.348,-28.320,-28.320,19.531,0.000,1659356073.177
4770,5.371,-29.785,-24.902,29.297,0.000,1659356073.181
4771,0.000,-26.855,-22.461,24.902,0.000,1659356073.185
4772,-0.488,-30.762,-27.832,8.789,0.000,1659356073.189
4773,-2.930,-36.621,-26.855,1.953,0.000,1659356073.193
4774,-1.465,-38.574,-23.438,4.395,0.000,1659356073.197
4775,0.977,-36.621,-26.855,6.348,0.000,1659356073.201
4776,0.977,-35.645,-26.855,11.230,0.000,1659356073.205
4777,3.906,-35.156,-28.320,19.043,0.000,1659356073.209
4778,5.859,-36.621,-35.156,22.461,0.000,1659356073.212
4779,9.277,-34.668,-34.180,17.090,0.000,1659356073.216
4780,11.230,-30.273,-27.832,10.254,0.000,1659356073.220
4781,9.766,-29.297,-28.320,8.789,0.000,1659356073.224
4782,6.348,-28.809,-30.762,14.648,0.000,1659356073.228
4783,6.348,-26.367,-26.367,19.043,0.000,1659356073.232
4784,9.766,-24.902,-24.902,13.184,0.000,1659356073.236
4785,3.906,-28.320,-27.832,15.625,0.000,1659356073.240
4786,-2.930,-28.809,-32.715,9.277,0.000,1659356073.244
4787,-7.812,-27.832,-29.785,4.883,0.000,1659356073.247
4788,-4.883,-23.926,-25.879,8.789,0.000,1659356073.252
4789,-5.859,-25.879,-31.738,1.465,0.000,1659356073.255
4790,-9.277,-28.320,-36.133,-3.418,0.000,1659356073.259
4791,-5.859,-29.297,-34.180,-3.906,0.000,1659356073.263
4792,-7.324,-34.668,-32.715,-0.488,0.000,1659356073.267
4793,-13.672,-38.574,-41.016,3.418,0.000,1659356073.271
4794,-4.395,-35.645,-44.922,5.371,0.000,1659356073.275
4795,7.812,-30.273,-33.691,17.090,0.000,1659356073.279
4796,1.953,-31.738,-29.297,14.648,0.000,1659356073.283
4797,-5.859,-38.574,-32.227,14.648,0.000,1659356073.287
4798,-12.207,-39.551,-36.133,17.090,0.000,1659356073.291
4799,-8.301,-34.668,-35.156,12.207,0.000,1659356073.294
4800,-0.488,-34.180,-35.645,14.160,0.000,1659356073.298
4801,-2.930,-37.598,-38.574,12.695,0.000,1659356073.302
4802,-9.277,-33.691,-37.109,10.254,0.000,1659356073.306
4803,-9.277,-32.715,-37.109,12.207,0.000,1659356073.310
4804,-4.395,-35.645,-33.691,11.719,0.000,1659356073.314
4805,-10.742,-34.668,-31.738,14.648,0.000,1659356073.318
4806,-18.066,-34.668,-34.668,13.672,0.000,1659356073.322
4807,-12.695,-34.668,-36.621,11.230,0.000,1659356073.326
4808,-7.812,-38.574,-34.180,21.973,0.000,1659356073.330
4809,-7.324,-35.645,-30.273,29.297,0.000,1659356073.334
4810,-11.719,-30.273,-28.320,24.414,0.000,1659356073.337
4811,-19.043,-32.715,-31.738,18.555,0.000,1659356073.341
4812,-13.672,-29.297,-32.227,21.973,0.000,1659356073.345
4813,-5.371,-30.273,-32.227,19.043,0.000,1659356073.349
4814,-6.348,-34.668,-29.785,6.348,0.000,1659356073.353
4815,-10.254,-36.621,-23.438,6.348,0.000,1659356073.357
4816,-5.859,-33.203,-24.902,13.672,0.000,1659356073.361
4817,1.953,-30.762,-25.391,21.973,0.000,1659356073.365
4818,6.836,-31.250,-22.461,12.695,0.000,1659356073.369
4819,8.301,-21.973,-21.973,14.648,0.000,1659356073.373
4820,5.859,-21.973,-23.438,28.320,0.000,1659356073.377
4821,2.441,-31.738,-23.926,22.949,0.000,1659356073.380
4822,4.395,-26.855,-22.461,21.973,0.000,1659356073.384
4823,7.812,-24.902,-18.555,20.996,0.000,1659356073.388
4824,12.695,-28.320,-20.508,20.020,0.000,1659356073.392
4825,9.766,-28.320,-23.926,21.484,0.000,1659356073.396
4826,4.395,-28.320,-23.438,23.926,0.000,1659356073.400
4827,2.930,-25.391,-23.926,23.926,0.000,1659356073.404
4828,-0.977,-20.996,-28.320,15.625,0.000,1659356073.408
4829,2.930,-15.137,-28.809,19.043,0.000,1659356073.412
4830,0.977,-15.625,-29.785,21.484,0.000,1659356073.416
4831,-6.836,-25.879,-30.762,20.508,0.000,1659356073.420
4832,-7.812,-26.367,-30.273,20.996,0.000,1659356073.423
4833,-6.348,-21.973,-34.180,12.207,0.000,1659356073.427
4834,-3.906,-18.066,-35.645,15.137,0.000,1659356073.431
4835,-5.371,-18.555,-33.203,18.066,0.000,1659356073.435
4836,-10.254,-20.020,-32.715,15.625,0.000,1659356073.439
4837,-5.371,-16.602,-30.273,19.531,0.000,1659356073.443
4838,0.000,-20.020,-34.180,22.949,0.000,1659356073.447
4839,-0.977,-29.297,-41.992,17.578,0.000,1659356073.451
4840,0.000,-33.691,-38.574,17.578,0.000,1659356073.455
4841,2.441,-27.832,-33.691,20.020,0.000,1659356073.459
4842,3.906,-23.438,-27.832,22.949,0.000,1659356073.462
4843,0.000,-25.391,-24.414,30.762,0.000,1659356073.466
4844,0.488,-16.602,-23.438,36.133,0.000,1659356073.470
4845,0.488,-12.207,-27.344,34.180,0.000,1659356073.474
4846,4.395,-17.090,-30.273,35.645,0.000,1659356073.478
4847,8.789,-22.461,-26.367,35.156,0.000,1659356073.482
4848,5.859,-23.438,-26.855,24.414,0.000,1659356073.486
4849,4.395,-18.066,-26.367,14.160,0.000,1659356073.490
4850,6.348,-17.090,-25.879,15.625,0.000,1659356073.494
4851,1.953,-19.531,-31.738,12.207,0.000,1659356073.498
4852,1.465,-21.484,-34.668,8.789,0.000,1659356073.502
4853,5.859,-24.414,-34.180,14.648,0.000,1659356073.505
4854,6.348,-27.344,-35.156,26.367,0.000,1659356073.509
4855,5.859,-21.484,-35.156,22.461,0.000,1659356073.513
4856,6.348,-14.648,-34.180,10.742,0.000,1659356073.517
4857,7.324,-9.766,-33.691,13.672,0.000,1659356073.521
4858,5.859,-2.441,-33.691,12.695,0.000,1659356073.525
4859,4.883,-5.371,-35.156,12.695,0.000,1659356073.529
4860,6.348,-6.836,-36.133,14.648,0.000,1659356073.533
4861,9.766,-2.441,-33.691,14.160,0.000,1659356073.537
4862,19.043,-0.488,-29.297,17.578,0.000,1659356073.541
4863,17.578,-2.930,-34.180,12.207,0.000,1659356073.544
4864,10.254,-8.789,-40.527,5.371,0.000,1659356073.548
4865,7.812,-12.207,-41.504,10.254,0.000,1659356073.552
4866,8.301,-11.230,-38.574,16.602,0.000,1659356073.556
4867,8.789,-7.812,-36.133,9.766,0.000,1659356073.560
4868,9.277,-6.836,-32.227,15.137,0.000,1659356073.564
4869,7.812,-9.766,-31.250,27.832,0.000,1659356073.568
4870,6.348,-9.277,-26.855,24.902,0.000,1659356073.572
4871,6.348,-11.230,-26.855,21.484,0.000,1659356073.576
4872,5.859,-14.160,-29.297,22.949,0.000,1659356073.580
4873,2.441,-18.066,-30.762,19.531,0.000,1659356073.584
4874,-9.766,-28.320,-38.086,11.230,0.000,1659356073.587
