,TP9,AF7,AF8,TP10,Right AUX,timestamps
4615,-73.242,-63.477,-41.504,-51.758,0.000,1659355596.231
4616,-71.289,-61.523,-41.504,-57.617,0.000,1659355596.235
4617,-71.289,-58.105,-35.645,-43.457,0.000,1659355596.239
4618,-84.473,-58.105,-36.133,-36.133,0.000,1659355596.242
4619,-71.777,-62.012,-36.621,-50.293,0.000,1659355596.246
4620,-56.641,-62.012,-35.645,-52.246,0.000,1659355596.251
4621,-58.594,-57.129,-32.715,-31.738,0.000,1659355596.255
4622,-59.082,-56.152,-34.180,-22.949,0.000,1659355596.259
4623,-61.035,-60.547,-38.574,-31.250,0.000,1659355596.262
4624,-62.012,-62.012,-38.574,-52.246,0.000,1659355596.266
4625,-62.988,-62.988,-38.574,-50.781,0.000,1659355596.270
4626,-58.105,-64.453,-40.527,-44.434,0.000,1659355596.274
4627,-54.199,-67.871,-41.504,-49.805,0.000,1659355596.278
4628,-64.453,-74.219,-41.016,-38.574,0.000,1659355596.282
4629,-65.918,-64.941,-40.527,-36.133,0.000,1659355596.285
4630,-59.082,-63.965,-41.504,-31.738,0.000,1659355596.289
4631,-63.477,-77.637,-40.039,-37.598,0.000,1659355596.293
4632,-60.547,-82.520,-38.086,-50.781,0.000,1659355596.298
4633,-58.105,-79.102,-37.598,-46.875,0.000,1659355596.302
4634,-58.594,-77.637,-35.156,-31.250,0.000,1659355596.305
4635,-40.527,-73.730,-29.785,-27.344,0.000,1659355596.309
4636,-45.898,-67.871,-34.180,-28.320,0.000,1659355596.313
4637,-58.105,-65.918,-37.109,-28.320,0.000,1659355596.317
4638,-61.523,-60.059,-36.133,-38.574,0.000,1659355596.321
4639,-53.711,-66.406,-40.039,-25.391,0.000,1659355596.325
4640,-62.500,-70.312,-40.039,-23.926,0.000,1659355596.329
4641,-73.730,-64.453,-38.086,-41.016,0.000,1659355596.332
4642,-66.406,-62.012,-40.039,-32.715,0.000,1659355596.336
4643,-67.871,-58.105,-43.945,-19.043,0.000,1659355596.340
4644,-70.801,-60.059,-44.434,-28.809,0.000,1659355596.345
4645,-73.242,-64.941,-44.922,-41.992,0.000,1659355596.348
4646,-52.246,-62.012,-40.039,-24.902,0.000,1659355596.352
4647,-38.574,-57.129,-36.133,-1.465,0.000,1659355596.356
4648,-37.109,-60.547,-38.574,-11.719,0.000,1659355596.360
4649,-44.922,-60.547,-37.598,-21.484,0.000,1659355596.364
4650,-55.176,-57.129,-37.109,-25.391,0.000,1659355596.368
4651,-47.852,-61.523,-34.668,-12.207,0.000,1659355596.372
4652,-50.293,-59.570,-38.086,-23.438,0.000,1659355596.375
4653,-73.730,-60.547,-45.410,-50.293,0.000,1659355596.379
4654,-80.566,-65.918,-45.410,-46.387,0.000,1659355596.383
4655,-60.547,-62.012,-45.410,-35.645,0.000,1659355596.387
4656,-55.176,-57.129,-44.434,-28.809,0.000,1659355596.391
4657,-54.199,-62.988,-43.457,-37.598,0.000,1659355596.395
4658,-48.828,-64.453,-44.434,-50.781,0.000,1659355596.399
4659,-48.340,-57.617,-42.480,-41.016,0.000,1659355596.403
4660,-56.152,-59.082,-40.039,-23.438,0.000,1659355596.407
4661,-63.965,-62.988,-41.992,-41.504,0.000,1659355596.411
4662,-64.453,-63.477,-42.969,-51.270,0.000,1659355596.415
4663,-57.129,-55.664,-36.133,-27.344,0.000,1659355596.418
4664,-43.945,-48.828,-33.203,-20.996,0.000,1659355596.422
4665,-52.734,-48.340,-37.109,-31.738,0.000,1659355596.426
4666,-59.570,-55.176,-39.062,-44.434,0.000,1659355596.430
4667,-54.688,-57.617,-38.574,-42.969,0.000,1659355596.434
4668,-43.945,-52.246,-36.621,-28.320,0.000,1659355596.438
4669,-36.133,-52.246,-31.738,-19.531,0.000,1659355596.442
4670,-55.176,-58.594,-32.227,-30.762,0.000,1659355596.446
4671,-77.637,-55.176,-35.156,-51.758,0.000,1659355596.450
4672,-62.012,-50.293,-32.715,-36.621,0.000,1659355596.454
4673,-44.434,-52.246,-30.762,-24.414,0.000,1659355596.458
4674,-43.945,-58.594,-30.273,-29.297,0.000,1659355596.461
4675,-47.852,-65.430,-30.762,-29.297,0.000,1659355596.465
4676,-56.641,-63.477,-32.227,-39.062,0.000,1659355596.469
4677,-55.176,-63.965,-31.250,-29.297,0.000,1659355596.473
4678,-63.965,-69.336,-26.367,-34.668,0.000,1659355596.477
4679,-75.684,-70.312,-31.738,-54.688,0.000,1659355596.481
4680,-71.777,-64.453,-30.762,-45.898,0.000,1659355596.485
4681,-70.312,-65.430,-27.344,-38.086,0.000,1659355596.489
4682,-62.988,-67.383,-33.203,-40.039,0.000,1659355596.493
4683,-64.941,-65.918,-32.227,-35.156,0.000,1659355596.497
4684,-65.918,-62.012,-32.227,-44.922,0.000,1659355596.501
4685,-57.617,-59.082,-35.645,-31.250,0.000,1659355596.504
4686,-53.223,-57.129,-33.203,-17.090,0.000,1659355596.508
4687,-78.125,-55.664,-27.344,-46.875,0.000,1659355596.512
4688,-81.055,-58.105,-25.391,-44.922,0.000,1659355596.516
4689,-58.105,-58.594,-30.762,-24.902,0.000,1659355596.520
4690,-51.270,-53.711,-32.227,-25.391,0.000,1659355596.524
4691,-55.664,-55.664,-33.203,-37.598,0.000,1659355596.527
4692,-67.871,-57.129,-31.738,-52.734,0.000,1659355596.532
4693,-54.688,-51.758,-27.344,-41.016,0.000,1659355596.536
4694,-60.059,-56.152,-33.691,-30.273,0.000,1659355596.540
4695,-65.430,-61.523,-35.156,-41.016,0.000,1659355596.544
4696,-64.453,-63.477,-35.156,-44.922,0.000,1659355596.547
4697,-78.125,-57.129,-39.551,-45.898,0.000,1659355596.551
4698,-60.059,-52.734,-36.621,-31.738,0.000,1659355596.555
4699,-39.551,-54.688,-38.574,-38.574,0.000,1659355596.559
4700,-50.293,-59.570,-40.527,-46.875,0.000,1659355596.563
4701,-76.660,-62.012,-36.621,-36.133,0.000,1659355596.567
4702,-76.660,-57.617,-38.574,-33.203,0.000,1659355596.571
4703,-58.594,-55.176,-40.527,-24.902,0.000,1659355596.574
4704,-58.594,-56.152,-38.574,-32.715,0.000,1659355596.579
4705,-66.895,-51.758,-39.551,-41.016,0.000,1659355596.583
4706,-67.871,-44.922,-37.109,-37.109,0.000,1659355596.587
4707,-58.594,-54.688,-39.062,-27.344,0.000,1659355596.591
4708,-55.176,-64.453,-41.504,-34.668,0.000,1659355596.594
4709,-60.059,-62.012,-39.062,-47.363,0.000,1659355596.598
4710,-69.336,-54.688,-36.133,-40.039,0.000,1659355596.602
4711,-74.707,-53.223,-33.691,-20.996,0.000,1659355596.606
4712,-75.195,-59.570,-34.668,-9.277,0.000,1659355596.610
4713,-59.570,-60.059,-40.527,-20.996,0.000,1659355596.614
4714,-62.988,-53.711,-42.969,-37.598,0.000,1659355596.617
4715,-81.055,-51.758,-41.016,-24.414,0.000,1659355596.621
4716,-63.477,-53.223,-41.016,-21.484,0.000,1659355596.626
4717,-69.336,-52.734,-40.039,-44.434,0.000,1659355596.630
4718,-80.566,-45.898,-40.039,-62.012,0.000,1659355596.634
4719,-63.477,-39.551,-39.551,-41.504,0.000,1659355596.637
4720,-54.688,-39.062,-41.504,-15.625,0.000,1659355596.641
4721,-49.805,-40.039,-44.922,-33.691,0.000,1659355596.645
4722,-53.711,-41.504,-45.410,-43.945,0.000,1659355596.649
4723,-64.453,-44.922,-44.434,-29.297,0.000,1659355596.653
4724,-62.012,-45.898,-45.898,-19.043,0.000,1659355596.657
4725,-62.988,-41.992,-45.898,-28.320,0.000,1659355596.661
4726,-71.777,-40.039,-45.410,-30.762,0.000,1659355596.664
4727,-84.473,-43.457,-51.270,-30.762,0.000,1659355596.668
4728,-65.918,-41.992,-49.805,-30.762,0.000,1659355596.673
4729,-47.363,-34.668,-41.016,-30.273,0.000,1659355596.677
4730,-54.688,-39.062,-43.945,-43.457,0.000,1659355596.681
4731,-62.500,-45.410,-44.922,-42.969,0.000,1659355596.684
4732,-65.430,-41.504,-40.527,-29.297,0.000,1659355596.688
4733,-53.223,-37.109,-41.016,-28.320,0.000,1659355596.692
4734,-42.480,-36.133,-36.621,-40.039,0.000,1659355596.696
4735,-53.223,-41.016,-34.668,-29.297,0.000,1659355596.700
4736,-62.012,-42.480,-38.574,-21.973,0.000,1659355596.704
4737,-61.523,-38.574,-41.016,-45.898,0.000,1659355596.707
4738,-62.500,-46.875,-41.016,-45.410,0.000,1659355596.711
4739,-65.430,-48.828,-38.574,-46.875,0.000,1659355596.715
4740,-49.805,-45.410,-37.598,-42.480,0.000,1659355596.720
4741,-49.805,-43.457,-39.551,-22.949,0.000,1659355596.724
4742,-58.594,-42.969,-41.992,-33.203,0.000,1659355596.727
4743,-56.641,-40.039,-40.527,-42.969,0.000,1659355596.731
4744,-62.012,-35.645,-39.062,-33.203,0.000,1659355596.735
4745,-41.504,-39.062,-43.945,-20.508,0.000,1659355596.739
4746,-27.344,-43.945,-42.969,-24.414,0.000,1659355596.743
4747,-47.852,-42.480,-37.598,-38.086,0.000,1659355596.747
4748,-63.965,-42.480,-43.457,-40.527,0.000,1659355596.750
4749,-54.688,-44.434,-44.434,-29.785,0.000,1659355596.754
4750,-44.922,-41.992,-40.039,-21.484,0.000,1659355596.758
4751,-54.688,-40.527,-39.062,-12.695,0.000,1659355596.762
4752,-65.918,-43.457,-32.227,-28.320,0.000,1659355596.767
4753,-63.965,-48.340,-35.156,-57.617,0.000,1659355596.770
4754,-53.711,-53.223,-41.992,-33.203,0.000,1659355596.774
4755,-48.828,-56.152,-40.527,-20.508,0.000,1659355596.778
4756,-51.758,-51.270,-37.109,-36.133,0.000,1659355596.782
4757,-49.805,-48.340,-39.062,-23.438,0.000,1659355596.786
4758,-34.180,-46.387,-40.527,-5.371,0.000,1659355596.790
4759,-31.738,-43.945,-37.598,-2.930,0.000,1659355596.793
4760,-45.898,-46.387,-39.551,-27.344,0.000,1659355596.797
4761,-50.293,-46.387,-40.039,-32.715,0.000,1659355596.801
4762,-49.805,-42.480,-38.574,-22.461,0.000,1659355596.805
4763,-54.199,-39.062,-41.016,-28.320,0.000,1659355596.809
4764,-53.223,-41.016,-49.316,-36.133,0.000,1659355596.813
4765,-53.711,-40.527,-44.922,-37.109,0.000,1659355596.817
4766,-49.805,-36.621,-36.133,-21.973,0.000,1659355596.821
4767,-42.969,-32.715,-33.691,-13.672,0.000,1659355596.825
4768,-55.176,-39.062,-37.598,-35.156,0.000,1659355596.829
4769,-67.871,-48.828,-44.922,-50.781,0.000,1659355596.833
4770,-65.918,-47.852,-48.340,-37.598,0.000,1659355596.836
4771,-56.641,-47.363,-49.316,-31.738,0.000,1659355596.840
4772,-56.641,-46.875,-44.434,-38.086,0.000,1659355596.844
4773,-54.688,-42.969,-38.086,-37.109,0.000,1659355596.848
4774,-42.480,-43.945,-39.062,-29.297,0.000,1659355596.852
4775,-56.152,-49.805,-41.016,-38.086,0.000,1659355596.856
4776,-82.031,-51.270,-38.086,-55.176,0.000,1659355596.860
4777,-85.449,-54.199,-38.086,-56.152,0.000,1659355596.864
4778,-78.613,-58.105,-37.598,-56.641,0.000,1659355596.868
4779,-71.777,-54.688,-34.668,-45.410,0.000,1659355596.872
4780,-77.148,-51.270,-38.574,-23.926,0.000,1659355596.876
4781,-68.848,-56.641,-42.969,-32.227,0.000,1659355596.879
4782,-65.918,-61.035,-45.898,-42.480,0.000,1659355596.883
4783,-69.336,-60.547,-48.340,-32.715,0.000,1659355596.887
4784,-60.547,-60.547,-47.852,-28.809,0.000,1659355596.891
4785,-64.941,-65.430,-45.898,-22.461,0.000,1659355596.895
4786,-74.707,-64.941,-39.062,-38.086,0.000,1659355596.899
4787,-69.824,-56.152,-38.086,-43.945,0.000,1659355596.903
4788,-64.941,-52.246,-43.457,-23.438,0.000,1659355596.907
4789,-66.895,-52.246,-41.992,-22.949,0.000,1659355596.911
4790,-69.824,-57.617,-42.480,-35.156,0.000,1659355596.915
4791,-78.125,-59.570,-43.457,-35.645,0.000,1659355596.919
4792,-64.453,-52.246,-38.086,-18.555,0.000,1659355596.923
4793,-45.410,-52.246,-36.133,-9.766,0.000,1659355596.926
4794,-59.570,-54.199,-43.945,-27.344,0.000,1659355596.930
4795,-67.383,-48.340,-46.875,-41.992,0.000,1659355596.934
4796,-62.012,-44.434,-42.480,-35.645,0.000,1659355596.938
4797,-66.895,-44.434,-47.363,-19.531,0.000,1659355596.942
4798,-71.289,-45.898,-51.758,-32.715,0.000,1659355596.946
4799,-63.477,-44.434,-47.363,-42.969,0.000,1659355596.949
4800,-64.941,-47.363,-46.875,-43.457,0.000,1659355596.954
4801,-66.895,-49.805,-46.875,-32.715,0.000,1659355596.958
4802,-58.594,-45.898,-47.852,-21.973,0.000,1659355596.962
4803,-59.570,-47.852,-43.457,-33.691,0.000,1659355596.966
4804,-58.105,-47.363,-40.039,-34.668,0.000,1659355596.969
4805,-51.758,-43.457,-41.016,-13.184,0.000,1659355596.973
4806,-40.039,-48.828,-43.945,-15.625,0.000,1659355596.977
4807,-41.992,-47.852,-43.457,-38.086,0.000,1659355596.981
4808,-56.641,-40.527,-38.574,-31.250,0.000,1659355596.985
4809,-65.430,-38.574,-35.156,-30.762,0.000,1659355596.989
4810,-53.223,-39.551,-34.180,-37.109,0.000,1659355596.993
4811,-51.270,-42.480,-37.109,-36.133,0.000,1659355596.996
4812,-60.547,-43.457,-35.645,-46.875,0.000,1659355597.001
4813,-39.551,-40.527,-31.738,-40.039,0.000,1659355597.005
4814,-31.250,-43.457,-36.133,-31.738,0.000,1659355597.009
4815,-34.668,-49.805,-36.133,-33.203,0.000,1659355597.013
4816,-41.992,-48.340,-32.227,-31.250,0.000,1659355597.016
4817,-45.410,-46.875,-30.762,-23.926,0.000,1659355597.020
4818,-37.598,-49.316,-30.273,-20.508,0.000,1659355597.024
4819,-36.133,-50.781,-32.715,-30.273,0.000,1659355597.028
4820,-39.551,-51.270,-33.203,-28.320,0.000,1659355597.032
4821,-33.691,-49.316,-29.785,-29.785,0.000,1659355597.036
4822,-25.879,-47.363,-27.344,-26.367,0.000,1659355597.039
4823,-22.949,-48.340,-26.367,-9.766,0.000,1659355597.043
4824,-31.250,-53.711,-27.344,-22.461,0.000,1659355597.048
4825,-34.180,-51.758,-28.809,-22.461,0.000,1659355597.052
4826,-28.320,-45.410,-34.180,-13.184,0.000,1659355597.056
4827,-23.438,-47.852,-31.250,-12.207,0.000,1659355597.059
4828,-36.621,-55.176,-29.785,-11.719,0.000,1659355597.063
4829,-39.062,-56.152,-32.227,-27.344,0.000,1659355597.067
4830,-29.785,-53.223,-32.227,-22.461,0.000,1659355597.071
4831,-40.039,-61.523,-33.203,-9.766,0.000,1659355597.075
4832,-40.039,-63.477,-30.762,-13.672,0.000,1659355597.079
4833,-56.641,-56.641,-33.691,-34.668,0.000,1659355597.082
4834,-50.781,-55.664,-34.180,-34.668,0.000,1659355597.086
4835,-25.391,-53.223,-30.762,-29.785,0.000,1659355597.090
4836,-26.855,-55.664,-34.180,-30.762,0.000,1659355597.095
4837,-51.270,-55.664,-36.621,-35.645,0.000,1659355597.099
4838,-62.500,-52.734,-37.109,-33.691,0.000,1659355597.102
4839,-46.875,-58.105,-38.086,-32.715,0.000,1659355597.106
4840,-38.574,-64.453,-36.621,-35.645,0.000,1659355597.110
4841,-58.594,-67.383,-36.621,-43.457,0.000,1659355597.114
4842,-73.730,-68.359,-39.551,-54.199,0.000,1659355597.118
4843,-66.895,-69.336,-38.574,-40.527,0.000,1659355597.122
4844,-60.547,-68.848,-37.598,-33.203,0.000,1659355597.126
4845,-61.035,-69.336,-37.109,-45.410,0.000,1659355597.129
4846,-72.266,-67.383,-33.691,-42.480,0.000,1659355597.133
4847,-60.059,-61.523,-26.855,-31.250,0.000,1659355597.137
4848,-38.574,-62.988,-26.855,-32.227,0.000,1659355597.142
4849,-51.758,-63.965,-27.832,-40.527,0.000,1659355597.145
4850,-74.219,-62.500,-31.250,-44.922,0.000,1659355597.149
4851,-62.988,-58.594,-32.715,-30.273,0.000,1659355597.153
4852,-66.406,-55.176,-32.227,-11.230,0.000,1659355597.157
4853,-63.477,-58.105,-32.227,-19.043,0.000,1659355597.161
4854,-61.523,-60.059,-29.297,-20.020,0.000,1659355597.165
4855,-63.965,-53.223,-32.227,-18.066,0.000,1659355597.169
4856,-61.523,-43.457,-37.598,-32.715,0.000,1659355597.172
4857,-74.707,-44.434,-40.039,-23.438,0.000,1659355597.176
4858,-82.031,-48.340,-40.039,-33.203,0.000,1659355597.180
4859,-74.707,-47.852,-34.668,-46.875,0.000,1659355597.184
4860,-61.523,-42.969,-27.344,-27.344,0.000,1659355597.188
4861,-43.945,-45.898,-26.855,-24.902,0.000,1659355597.192
4862,-42.969,-47.852,-34.180,-24.414,0.000,1659355597.196
4863,-70.801,-45.898,-37.109,-37.598,0.000,1659355597.200
4864,-62.012,-47.852,-37.598,-37.109,0.000,1659355597.204
4865,-39.062,-44.434,-33.691,-20.508,0.000,1659355597.208
4866,-41.016,-48.340,-29.785,-28.320,0.000,1659355597.212
4867,-56.152,-52.734,-38.574,-42.480,0.000,1659355597.215
4868,-55.176,-49.805,-44.434,-49.316,0.000,1659355597.219
4869,-41.504,-46.875,-41.992,-34.180,0.000,1659355597.223
4870,-41.016,-47.363,-40.039,-16.113,0.000,1659355597.227
4871,-55.664,-48.828,-40.039,-37.109,0.000,1659355597.231
4872,-75.684,-49.805,-38.086,-41.016,0.000,1659355597.235
4873,-64.453,-50.293,-35.645,-22.949,0.000,1659355597.239
4874,-49.805,-51.758,-36.133,-27.344,0.000,1659355597.243
4875,-59.082,-56.152,-37.598,-28.809,0.000,1659355597.247
4876,-60.059,-56.152,-36.133,-27.344,0.000,1659355597.251
4877,-54.688,-53.711,-32.227,-24.414,0.000,1659355597.255
4878,-52.734,-58.105,-32.227,-27.344,0.000,1659355597.258
4879,-59.082,-55.664,-34.668,-26.367,0.000,1659355597.262
4880,-52.246,-46.875,-30.273,-24.902,0.000,1659355597.266
4881,-50.781,-50.293,-30.762,-31.250,0.000,1659355597.270
4882,-67.383,-55.664,-35.645,-23.926,0.000,1659355597.274
4883,-80.566,-57.129,-37.598,-33.203,0.000,1659355597.278
4884,-61.035,-64.941,-40.527,-45.898,0.000,1659355597.282
4885,-42.969,-68.359,-36.621,-32.715,0.000,1659355597.286
4886,-58.594,-59.570,-31.738,-26.367,0.000,1659355597.290
4887,-78.613,-58.105,-38.574,-19.531,0.000,1659355597.294
4888,-64.453,-62.012,-37.598,-13.672,0.000,1659355597.298
4889,-59.570,-62.012,-33.203,-26.367,0.000,1659355597.301
4890,-63.965,-57.129,-30.762,-28.320,0.000,1659355597.305
4891,-42.969,-56.641,-28.809,-25.879,0.000,1659355597.309
4892,-51.270,-59.082,-29.297,-42.969,0.000,1659355597.313
4893,-58.105,-58.594,-26.855,-39.551,0.000,1659355597.317
4894,-45.410,-55.664,-30.273,-36.133,0.000,1659355597.321
4895,-48.828,-51.758,-30.273,-33.203,0.000,1659355597.325
4896,-49.316,-47.363,-24.902,-29.785,0.000,1659355597.329
4897,-53.223,-45.410,-28.809,-36.133,0.000,1659355597.333
4898,-57.129,-44.434,-30.762,-38.086,0.000,1659355597.337
4899,-41.016,-44.434,-28.809,-23.438,0.000,1659355597.341
4900,-34.180,-48.828,-31.250,-18.066,0.000,1659355597.345
4901,-41.992,-52.734,-33.203,-32.715,0.000,1659355597.348
4902,-40.527,-51.270,-35.645,-39.551,0.000,1659355597.352
4903,-37.109,-48.340,-32.715,-28.809,0.000,1659355597.356
4904,-40.527,-55.664,-34.668,-15.137,0.000,1659355597.360
4905,-48.828,-58.105,-32.227,-23.438,0.000,1659355597.364
4906,-54.199,-54.688,-31.738,-43.945,0.000,1659355597.368
4907,-54.199,-55.176,-31.738,-31.250,0.000,1659355597.371
4908,-41.504,-48.828,-25.391,-20.020,0.000,1659355597.376
4909,-40.039,-48.828,-31.738,-42.969,0.000,1659355597.380
4910,-43.457,-50.781,-36.621,-44.922,0.000,1659355597.384
4911,-35.645,-47.852,-35.645,-11.719,0.000,1659355597.388
4912,-14.648,-51.270,-32.715,-3.418,0.000,1659355597.391
4913,-28.320,-57.617,-31.250,-20.508,0.000,1659355597.395
4914,-60.059,-58.594,-34.668,-44.434,0.000,1659355597.399
4915,-64.941,-53.711,-31.738,-39.062,0.000,1659355597.403
4916,-49.805,-51.270,-29.297,-20.508,0.000,1659355597.407
4917,-39.551,-54.199,-36.621,-34.180,0.000,1659355597.411
4918,-39.551,-57.129,-41.016,-27.832,0.000,1659355597.415
4919,-36.621,-57.129,-39.062,-31.250,0.000,1659355597.418
4920,-48.828,-58.105,-37.598,-40.039,0.000,1659355597.423
4921,-51.758,-54.688,-34.180,-35.645,0.000,1659355597.427
4922,-49.805,-57.129,-36.133,-46.387,0.000,1659355597.431
4923,-62.012,-58.105,-40.039,-53.711,0.000,1659355597.434
4924,-57.129,-50.781,-33.203,-39.551,0.000,1659355597.438
4925,-56.641,-45.898,-32.715,-25.391,0.000,1659355597.442
4926,-69.336,-45.898,-35.645,-47.852,0.000,1659355597.446
4927,-69.824,-48.828,-34.668,-52.246,0.000,1659355597.450
4928,-61.035,-45.898,-33.203,-24.902,0.000,1659355597.454
4929,-58.594,-39.551,-32.227,-24.414,0.000,1659355597.458
4930,-56.152,-40.527,-34.180,-41.504,0.000,1659355597.461
4931,-62.012,-41.504,-36.621,-37.109,0.000,1659355597.465
4932,-59.570,-35.645,-34.180,-30.273,0.000,1659355597.470
4933,-52.734,-35.156,-29.785,-19.531,0.000,1659355597.474
4934,-41.992,-40.039,-23.926,-13.672,0.000,1659355597.478
4935,-49.316,-44.922,-24.902,-13.184,0.000,1659355597.481
4936,-61.523,-45.410,-31.738,-22.949,0.000,1659355597.485
4937,-60.547,-41.992,-29.297,-20.020,0.000,1659355597.489
4938,-68.359,-44.922,-32.715,-16.602,0.000,1659355597.493
4939,-74.219,-51.270,-40.527,-27.344,0.000,1659355597.497
4940,-60.059,-48.340,-39.062,-24.414,0.000,1659355597.501
4941,-48.340,-38.086,-36.621,-27.832,0.000,1659355597.504
4942,-50.781,-42.480,-36.621,-23.926,0.000,1659355597.508
4943,-51.758,-52.734,-33.691,-17.090,0.000,1659355597.512
4944,-67.383,-51.758,-33.203,-34.180,0.000,1659355597.517
4945,-64.941,-45.410,-34.668,-32.227,0.000,1659355597.521
4946,-58.105,-38.574,-36.133,-14.160,0.000,1659355597.524
4947,-55.664,-41.016,-41.504,-28.809,0.000,1659355597.528
4948,-51.758,-42.480,-48.340,-39.551,0.000,1659355597.532
4949,-64.453,-42.969,-48.828,-34.668,0.000,1659355597.536
4950,-60.547,-50.781,-48.828,-24.414,0.000,1659355597.540
4951,-47.363,-54.199,-47.363,-28.809,0.000,1659355597.544
4952,-58.594,-52.246,-45.898,-41.016,0.000,1659355597.547
4953,-56.152,-53.711,-45.410,-51.270,0.000,1659355597.551
4954,-61.523,-57.617,-46.875,-38.574,0.000,1659355597.555
4955,-77.637,-61.523,-46.387,-31.250,0.000,1659355597.559
4956,-72.266,-58.594,-44.922,-45.898,0.000,1659355597.564
4957,-66.895,-57.617,-45.410,-36.621,0.000,1659355597.567
4958,-65.918,-52.246,-42.480,-34.668,0.000,1659355597.571
4959,-58.105,-50.781,-35.645,-41.992,0.000,1659355597.575
4960,-52.734,-50.781,-30.273,-43.457,0.000,1659355597.579
4961,-57.129,-47.363,-31.250,-41.504,0.000,1659355597.583
4962,-62.988,-45.410,-32.715,-25.391,0.000,1659355597.587
4963,-57.617,-43.945,-31.250,-16.602,0.000,1659355597.590
4964,-55.176,-54.199,-34.668,-36.621,0.000,1659355597.594
4965,-60.059,-61.523,-40.039,-44.434,0.000,1659355597.598
4966,-56.641,-55.176,-37.109,-40.527,0.000,1659355597.602
4967,-51.758,-46.875,-30.273,-30.762,0.000,1659355597.606
4968,-62.500,-48.340,-28.320,-30.273,0.000,1659355597.610
4969,-68.359,-51.758,-28.320,-36.621,0.000,1659355597.614
4970,-64.453,-44.434,-33.203,-44.922,0.000,1659355597.618
4971,-60.059,-34.668,-34.668,-49.316,0.000,1659355597.622
4972,-59.570,-34.180,-28.809,-29.785,0.000,1659355597.626
4973,-60.059,-37.598,-27.344,-32.715,0.000,1659355597.630
4974,-53.223,-33.691,-29.785,-49.316,0.000,1659355597.633
4975,-57.129,-28.320,-25.391,-41.504,0.000,1659355597.637
4976,-52.246,-21.973,-15.625,-28.809,0.000,1659355597.641
4977,-68.848,-27.832,-11.230,-32.227,0.000,1659355597.645
4978,-79.590,-28.320,-18.555,-52.734,0.000,1659355597.649
4979,-72.754,-19.043,-13.672,-66.406,0.000,1659355597.653
4980,-91.797,-25.391,-8.789,-62.012,0.000,1659355597.657
4981,-102.539,-28.809,-16.602,-63.965,0.000,1659355597.661
4982,-91.797,-18.066,-15.137,-71.289,0.000,1659355597.665
4983,-99.609,-8.789,-5.371,-70.312,0.000,1659355597.669
4984,-103.027,-7.812,1.953,-80.566,0.000,1659355597.673
4985,-98.633,-2.441,13.184,-91.309,0.000,1659355597.677
4986,-112.793,4.395,19.531,-95.703,0.000,1659355597.680
4987,-100.098,4.883,17.578,-101.562,0.000,1659355597.684
4988,-96.191,6.836,17.090,-106.934,0.000,1659355597.688
4989,-126.953,10.742,23.438,-108.887,0.000,1659355597.692
4990,-141.602,13.672,27.832,-123.047,0.000,1659355597.696
4991,-134.766,19.531,25.391,-150.879,0.000,1659355597.700
4992,-146.973,19.531,27.344,-150.879,0.000,1659355597.704
4993,-147.949,22.461,30.273,-118.164,0.000,1659355597.708
4994,-136.230,29.297,25.391,-112.305,0.000,1659355597.712
4995,-140.137,27.832,23.438,-142.090,0.000,1659355597.716
4996,-136.719,30.273,25.879,-141.113,0.000,1659355597.720
4997,-138.672,34.180,23.438,-138.672,0.000,1659355597.723
4998,-145.508,35.645,20.020,-144.531,0.000,1659355597.727
4999,-157.715,35.645,17.578,-147.949,0.000,1659355597.731
5000,-148.926,24.902,11.719,-145.020,0.000,1659355597.735
5001,-140.625,20.020,5.859,-122.559,0.000,1659355597.739
5002,-141.113,27.344,0.488,-98.145,0.000,1659355597.743
5003,-132.324,32.227,-2.441,-96.191,0.000,1659355597.747
5004,-116.699,20.508,-9.277,-117.188,0.000,1659355597.751
5005,-94.238,10.742,-9.766,-111.816,0.000,1659355597.755
5006,-89.355,11.719,-10.742,-98.633,0.000,1659355597.759
5007,-93.750,0.488,-20.020,-86.426,0.000,1659355597.763
5008,-80.566,-10.742,-26.855,-72.754,0.000,1659355597.766
5009,-44.922,-18.555,-31.738,-57.129,0.000,1659355597.770
5010,-32.715,-26.367,-35.156,-46.387,0.000,1659355597.774
5011,-53.223,-29.297,-40.039,-36.133,0.000,1659355597.778
5012,-61.523,-39.551,-45.898,-35.156,0.000,1659355597.782
5013,-60.547,-49.316,-51.758,-20.996,0.000,1659355597.786
5014,-26.855,-49.316,-54.688,8.301,0.000,1659355597.790
5015,-11.230,-52.734,-56.152,-8.301,0.000,1659355597.793
5016,-39.551,-56.152,-63.965,-37.109,0.000,1659355597.798
5017,-25.391,-58.105,-66.406,-30.762,0.000,1659355597.802
5018,-33.203,-62.988,-63.477,-7.324,0.000,1659355597.806
5019,-44.922,-68.359,-66.406,17.578,0.000,1659355597.810
5020,-9.277,-71.777,-66.406,10.742,0.000,1659355597.813
5021,-10.254,-78.125,-68.359,0.488,0.000,1659355597.817
5022,-27.344,-79.590,-69.824,7.324,0.000,1659355597.821
5023,-9.277,-75.684,-64.453,15.137,0.000,1659355597.825
5024,-6.836,-82.031,-67.871,24.902,0.000,1659355597.829
5025,-12.207,-81.543,-73.242,18.066,0.000,1659355597.833
5026,6.836,-76.172,-71.777,15.137,0.000,1659355597.836
